timestamp,algorithm,message,message_length_chars,original_bits,encoded_bits,overhead_bits,overhead_percentage,error_mode,error_probability,forced_bit,flipped_bits,status,message_recovered,elapsed_ms,request_algorithm,response_algorithm,request_flipped_bits,response_flipped_bits,request_recovered,response_recovered,request_status,response_status,round_trip_ms
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.005000,0,1,ok,true,2.589,HAMMING,HAMMING,1,0,true,true,corrected,ok,2.589
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.005000,0,2,ok,true,3.087,HAMMING,HAMMING,2,0,true,true,corrected,ok,3.087
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.005000,0,0,ok,true,1.515,HAMMING,HAMMING,0,0,true,true,ok,ok,1.515
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.005000,0,1,ok,true,3.833,HAMMING,HAMMING,1,0,true,true,corrected,ok,3.833
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.005000,0,0,ok,true,1.508,HAMMING,HAMMING,0,0,true,true,ok,ok,1.508
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.005000,0,0,ok,true,2.305,HAMMING,HAMMING,0,0,true,true,ok,ok,2.305
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.005000,0,0,ok,true,2.510,HAMMING,HAMMING,0,0,true,true,ok,ok,2.510
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.005000,0,0,ok,true,2.801,HAMMING,HAMMING,0,0,true,true,ok,ok,2.801
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.005000,0,0,ok,true,1.508,HAMMING,HAMMING,0,0,true,true,ok,ok,1.508
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.005000,0,0,ok,true,2.386,HAMMING,HAMMING,0,0,true,true,ok,ok,2.386
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.005000,0,0,ok,true,2.530,HAMMING,HAMMING,0,0,true,true,ok,ok,2.530
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.005000,0,0,ok,true,2.572,HAMMING,HAMMING,0,0,true,true,ok,ok,2.572
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.005000,0,1,ok,true,2.143,HAMMING,HAMMING,1,0,true,true,corrected,ok,2.143
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.005000,0,2,ok,true,2.787,HAMMING,HAMMING,2,0,true,true,corrected,ok,2.787
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.010000,0,0,ok,true,2.700,HAMMING,HAMMING,0,0,true,true,ok,ok,2.700
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.010000,0,1,ok,true,2.512,HAMMING,HAMMING,1,0,true,true,corrected,ok,2.512
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.010000,0,3,ok,true,2.579,HAMMING,HAMMING,3,0,true,true,corrected,ok,2.579
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.010000,0,1,ok,true,2.777,HAMMING,HAMMING,1,0,true,true,corrected,ok,2.777
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.010000,0,1,ok,true,2.897,HAMMING,HAMMING,1,0,true,true,corrected,ok,2.897
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.010000,0,0,ok,true,2.062,HAMMING,HAMMING,0,0,true,true,ok,ok,2.062
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.010000,0,1,ok,true,3.292,HAMMING,HAMMING,1,0,true,true,corrected,ok,3.292
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.010000,0,0,ok,true,2.512,HAMMING,HAMMING,0,0,true,true,ok,ok,2.512
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.010000,0,1,ok,true,2.732,HAMMING,HAMMING,1,0,true,true,corrected,ok,2.732
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.010000,0,3,ok,true,2.640,HAMMING,HAMMING,3,0,true,true,corrected,ok,2.640
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.010000,0,1,ok,true,3.152,HAMMING,HAMMING,1,0,true,true,corrected,ok,3.152
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.010000,0,1,ok,true,2.543,HAMMING,HAMMING,1,0,true,true,corrected,ok,2.543
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.010000,0,3,ok,false,3.135,HAMMING,HAMMING,3,0,true,true,corrected,ok,3.135
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.010000,0,1,ok,true,2.513,HAMMING,HAMMING,1,0,true,true,corrected,ok,2.513
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.010000,0,1,ok,true,2.755,HAMMING,HAMMING,1,0,true,true,corrected,ok,2.755
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.010000,0,2,ok,true,3.105,HAMMING,HAMMING,2,0,true,true,corrected,ok,3.105
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.010000,0,1,ok,true,1.514,HAMMING,HAMMING,1,0,true,true,corrected,ok,1.514
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.010000,0,0,ok,true,2.292,HAMMING,HAMMING,0,0,true,true,ok,ok,2.292
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.010000,0,1,ok,true,2.834,HAMMING,HAMMING,1,0,true,true,corrected,ok,2.834
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAA,8,64,96,32,50.0000,random,0.010000,0,3,ok,false,2.910,HAMMING,HAMMING,3,0,true,true,corrected,ok,2.910
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,32,256,384,128,50.0000,random,0.000000,0,0,ok,true,3.505,HAMMING,HAMMING,0,0,true,true,ok,ok,3.505
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,32,256,384,128,50.0000,random,0.000000,0,0,ok,true,2.511,HAMMING,HAMMING,0,0,true,true,ok,ok,2.511
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,32,256,384,128,50.0000,random,0.000000,0,0,ok,true,3.545,HAMMING,HAMMING,0,0,true,true,ok,ok,3.545
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,32,256,384,128,50.0000,random,0.000000,0,0,ok,true,3.995,HAMMING,HAMMING,0,0,true,true,ok,ok,3.995
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,32,256,384,128,50.0000,random,0.000000,0,0,ok,true,3.033,HAMMING,HAMMING,0,0,true,true,ok,ok,3.033
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,32,256,384,128,50.0000,random,0.000000,0,0,ok,true,3.479,HAMMING,HAMMING,0,0,true,true,ok,ok,3.479
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,32,256,384,128,50.0000,random,0.000000,0,0,ok,true,3.059,HAMMING,HAMMING,0,0,true,true,ok,ok,3.059
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,32,256,384,128,50.0000,random,0.000000,0,0,ok,true,3.505,HAMMING,HAMMING,0,0,true,true,ok,ok,3.505
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,32,256,384,128,50.0000,random,0.000000,0,0,ok,true,3.341,HAMMING,HAMMING,0,0,true,true,ok,ok,3.341
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,32,256,384,128,50.0000,random,0.000000,0,0,ok,true,3.068,HAMMING,HAMMING,0,0,true,true,ok,ok,3.068
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,32,256,384,128,50.0000,random,0.000000,0,0,ok,true,3.455,HAMMING,HAMMING,0,0,true,true,ok,ok,3.455
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,32,256,384,128,50.0000,random,0.000000,0,0,ok,true,3.276,HAMMING,HAMMING,0,0,true,true,ok,ok,3.276
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,32,256,384,128,50.0000,random,0.000000,0,0,ok,true,3.077,HAMMING,HAMMING,0,0,true,true,ok,ok,3.077
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,32,256,384,128,50.0000,random,0.000000,0,0,ok,true,2.204,HAMMING,HAMMING,0,0,true,true,ok,ok,2.204
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,32,256,384,128,50.0000,random,0.000000,0,0,ok,true,3.098,HAMMING,HAMMING,0,0,true,true,ok,ok,3.098
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,32,256,384,128,50.0000,random,0.000000,0,0,ok,true,3.369,HAMMING,HAMMING,0,0,true,true,ok,ok,3.369
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,32,256,384,128,50.0000,random,0.000000,0,0,ok,true,3.326,HAMMING,HAMMING,0,0,true,true,ok,ok,3.326
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,32,256,384,128,50.0000,random,0.000000,0,0,ok,true,3.325,HAMMING,HAMMING,0,0,true,true,ok,ok,3.325
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,32,256,384,128,50.0000,random,0.000000,0,0,ok,true,3.032,HAMMING,HAMMING,0,0,true,true,ok,ok,3.032
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,32,256,384,128,50.0000,random,0.000000,0,0,ok,true,3.590,HAMMING,HAMMING,0,0,true,true,ok,ok,3.590
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,32,256,384,128,50.0000,random,0.000100,0,0,ok,true,3.372,HAMMING,HAMMING,0,0,true,true,ok,ok,3.372
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,32,256,384,128,50.0000,random,0.000100,0,0,ok,true,3.265,HAMMING,HAMMING,0,0,true,true,ok,ok,3.265
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,32,256,384,128,50.0000,random,0.000100,0,0,ok,true,3.065,HAMMING,HAMMING,0,0,true,true,ok,ok,3.065
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,32,256,384,128,50.0000,random,0.000100,0,0,ok,true,3.649,HAMMING,HAMMING,0,0,true,true,ok,ok,3.649
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,32,256,384,128,50.0000,random,0.000100,0,0,ok,true,3.057,HAMMING,HAMMING,0,0,true,true,ok,ok,3.057
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,32,256,384,128,50.0000,random,0.000100,0,0,ok,true,3.064,HAMMING,HAMMING,0,0,true,true,ok,ok,3.064
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,32,256,384,128,50.0000,random,0.000100,0,0,ok,true,3.330,HAMMING,HAMMING,0,0,true,true,ok,ok,3.330
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,32,256,384,128,50.0000,random,0.000100,0,0,ok,true,3.497,HAMMING,HAMMING,0,0,true,true,ok,ok,3.497
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,32,256,384,128,50.0000,random,0.000100,0,0,ok,true,3.310,HAMMING,HAMMING,0,0,true,true,ok,ok,3.310
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,32,256,384,128,50.0000,random,0.000100,0,0,ok,true,3.324,HAMMING,HAMMING,0,0,true,true,ok,ok,3.324
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,32,256,384,128,50.0000,random,0.000100,0,0,ok,true,3.511,HAMMING,HAMMING,0,0,true,true,ok,ok,3.511
2026-08-05T11:36:25-06:00,HAMMING,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,32,256,384,128,50.0000,random,0.000100,0,0,ok,true,2.562,HAMMING,HAMMING,0,0,true,true,ok,ok,2.562
